paper_id	0	1	2	3	4	5	6	7	8
Zob4P9bRNcK	6.0	8.0	5.0						
ZxdkjTgK_Dl	5.0	5.0	5.0	8.0					
h5OpjGd_lo6	5.0	8.0	8.0	5.0					
fkM4J9CnJBS	3.0	5.0	3.0	5.0					
6qZC7pfenQm	5.0	6.0	5.0	5.0					
txlWziuCE5W	5.0	8.0	6.0	5.0					
9XFX-DdkGp9	6.0	3.0	6.0	8.0	3.0	5.0			
-t4D61w4zvQ	6.0	3.0	6.0						
R4oodnmxb9m	3.0	3.0	5.0	5.0					
rdfgqiwz7lZ	5.0	3.0	5.0	5.0					
K2d8p6cjSe5	3.0	3.0	5.0	3.0					
GpicUyuSdTr	5.0	3.0	1.0						
NPrsUQgMjKK	6.0	5.0	6.0	6.0					
-4Maz7s3YXz	5.0	3.0	3.0						
ZKDUlVMqG_O	8.0	5.0	6.0	6.0					
Uuw51xL-ZHd	3.0	3.0	3.0						
JHklpEZqduQ	6.0	6.0	3.0						
4GtbV7o7-6l	3.0	1.0	3.0						
n6CXWcySQPm	5.0	6.0	3.0	1.0					
y6EnaJlhcWZ	6.0	3.0	5.0	5.0					
qWt3YobXdwe	8.0	3.0	5.0						
QugfmhDu5Y4	1.0	3.0	3.0	1.0					
1KaSx3GrBBm									
r90KYcuB7JS	8.0	6.0	6.0						
5N0wtJZ89r9	6.0	8.0	8.0	6.0					
JRFSLFyYAII	5.0	5.0	5.0						
NYjXrU_f20G	5.0	5.0	8.0						
dlQIh4mUtQ8	5.0	5.0	3.0	5.0					
8e5xTOIQpj7	8.0	5.0	5.0	1.0					
ff_18Qwm13Bp	5.0	3.0	6.0	6.0					
sVU54nyaA9K	5.0	6.0	6.0	6.0					
4yqxDCbzS98	5.0	6.0	8.0	6.0					
YnkGMIh0gvX	6.0	10.0	8.0						
3l9mLzLa0BA	3.0	5.0	1.0	3.0					
_02M2MYThLz	5.0	1.0	5.0	5.0					
aco19TMw9gA	5.0	3.0	5.0						
pOq1HuMI8Dz	5.0	3.0	3.0	5.0					
rLguqxYvYHB	8.0	5.0	5.0	1.0					
R4ETr5gcg5v	5.0	3.0	6.0	6.0	3.0				
hRfJzvTYvD-	3.0	5.0	5.0						
JInmhyuvn6	5.0	5.0	5.0						
hmpjFiUly1	8.0	6.0	6.0	5.0	5.0				
-x5WuMO4APy	3.0	3.0	6.0	5.0					
P5ZTXA7zy6	3.0	3.0	5.0	3.0					
UVAmFAtC5ye	6.0	5.0	6.0						
aBWnqqsuot7	5.0	5.0	6.0						
Ew9gIwAQ7wr	3.0	5.0	3.0						
kPLzOfPfA2l	8.0	6.0	3.0	5.0					
hNmf1gnVllX	6.0	8.0	3.0						
d1LQQzVFkSL	3.0	5.0	5.0	5.0					
BEpJFTH50iT	1.0	1.0	3.0	3.0					
aBIpZvMdS56	8.0	3.0	5.0	5.0					
zoTUH3Fjup	8.0	6.0	6.0						
BPwIgvf5iQ	6.0	3.0	5.0	8.0					
H4Ncs5jhTCu	5.0	5.0	8.0	5.0					
XfQlcpWESqV	5.0	6.0	5.0						
P0bfBJaD4KP	1.0	1.0	6.0	5.0	1.0				
GNjzMAgawq	6.0	8.0	6.0	5.0	5.0				
tYIMtogyee	8.0	8.0	6.0						
r0otLtOwYW	5.0	5.0	5.0	8.0					
XRPcmvMFFe	5.0	8.0	3.0						
4WoJDxyCxq	3.0	3.0	1.0	3.0	5.0				
Uzng0zolM8	1.0	1.0	3.0						
cS45VNtZLW	5.0	5.0	5.0	5.0					
_QRMikPHXL	3.0	5.0	5.0	5.0					
VIwEYmMID9R	5.0	6.0	5.0	5.0					
Tg9AvNbTUJo	3.0	6.0	3.0						
MpikUXtGQCI	3.0	3.0	3.0	6.0	5.0				
KB1sc5pNKFv	5.0	6.0	6.0	5.0					
7JsGYvjE88d	8.0	6.0	5.0	8.0					
IVESH65r0Ar	3.0	8.0	6.0	8.0					
bTy4D3KHwWU	5.0	5.0	6.0						
4NT3umNU3D0	3.0	5.0	5.0	3.0					
ZsCgBR1qvo	6.0	6.0	6.0	3.0					
bcYZwYo-0t	5.0	5.0	5.0	6.0					
HHcl-5chhkt	6.0	6.0	3.0	6.0					
S5RYm-9Q4o	3.0	5.0	3.0	1.0					
OboQ71j1Bn	6.0	5.0	6.0	5.0					
-9PVqZ-IR_	8.0	8.0	8.0						
XIIynqbMXgR	5.0	3.0	8.0						
7WiIzqeqBNL	5.0	3.0	8.0	3.0					
u9hnCwX99I1	5.0	5.0	5.0	5.0					
N9Pk5iSCzAn	8.0	6.0	5.0	6.0					
3qvEPE6q4L	3.0	3.0	6.0	3.0					
_GstklGE4l	3.0	1.0	1.0						
kD2J9vcfByo	6.0	5.0	3.0	5.0					
2XLRBjY46O6	3.0	3.0	8.0	8.0					
PxohstFQm9q	6.0	5.0	5.0	5.0					
fCbTxKYJovs	3.0	5.0	3.0	3.0					
p6qlG1zXs9v	3.0	3.0	5.0	8.0					
DClS-1HQ_0P	6.0	3.0	3.0	6.0					
c2X1Qa9K3bD	3.0	3.0	6.0	6.0					
0qnryNf6XwR	5.0	5.0	5.0						
Z4Kexjh34vT	3.0	3.0	3.0						
bSuY3hSRJPP	3.0	5.0	8.0						
3Z-xKxKc-R	5.0	6.0	6.0	1.0					
KiT3-iN8wHJ	3.0	3.0	5.0						
vINj_Hv9szL	6.0	5.0	5.0						
WK22pk7bSFR	5.0	6.0	5.0						
jHc8dCx6DDr	3.0	5.0	8.0	5.0					
cri2n_3PJAw	3.0	5.0	3.0						
53yQBJNQVJu	5.0	5.0	1.0						
7KdrFjpmJf7	1.0	3.0	6.0	5.0					
kjkdzBW3b8p	5.0	6.0	6.0	5.0					
Mg5CLXZgvLJ	6.0	3.0	3.0						
UY5zS0OsK2e	5.0	8.0	10.0	5.0					
cytNlkyjWOq	5.0	6.0	5.0	3.0					
5ohslQBnxUw									
aS1Ef2vkIkR	3.0	6.0	5.0						
p8coElqiSDw	5.0	8.0	6.0						
QB1dMPEXau5	8.0	6.0	5.0	8.0					
XKQU-afvHOd	5.0	5.0	5.0	5.0					
72ICa7Wb4ui	3.0	5.0	6.0						
xFnban3-LC	5.0	3.0	5.0	5.0					
0f-0I6RFAch	8.0	3.0	5.0	6.0					
F0KTk2plQzO	6.0	3.0	6.0	5.0					
ctnmrjv6lU5	5.0	8.0	3.0	3.0					
8xoV4ZrIgbk	6.0	5.0	5.0						
Ms1Zs8s7rg	5.0	5.0	5.0	8.0					
Dk7QQp8jHEo	5.0	6.0	6.0	8.0					
8u9eXwu5GAb	8.0	6.0	5.0	5.0					
gRgCyyYBR4o	8.0	3.0	3.0						
oBXFemWGPWN	5.0	3.0	3.0	5.0					
bkxynaG3Vm7	5.0	5.0	5.0	3.0					
bvpkw7UIRdU	6.0	8.0	8.0	6.0					
U7CMcGV6LYM	3.0	3.0	5.0	3.0					
AV_bv4Ydcr9	5.0	6.0	3.0	5.0	5.0				
BrKY4Wr6dk2	3.0	3.0	5.0	5.0					
Hv57u3WQ0WZ	5.0	5.0	5.0	3.0					
SdBfRJE9SX-	3.0	5.0	3.0	5.0					
sb-IkS8DQw2	6.0	6.0	8.0	8.0					
wtcud6HroZr	5.0	6.0	8.0						
4Sp2v2DQcxX	6.0	5.0	3.0	5.0					
WgvAB2ffyR	5.0	3.0	3.0	3.0					
XrMWUuEevr	6.0	6.0	8.0	8.0					
FZAKltxF4y2	3.0	3.0	5.0	3.0					
9OoFFWDPDQ	8.0	5.0	5.0	5.0					
EzLtB4M1SbM	6.0	5.0	8.0	5.0					
FWPLpE981t	3.0	5.0	3.0	5.0					
yTbNYYcopd	8.0	6.0	6.0						
-azium0cV9	3.0	8.0	6.0	5.0	3.0	8.0			
SrC-nwieGJ	8.0	6.0	10.0						
zYWtq_HUCoi	5.0	5.0	5.0						
ifaAztwEHIN	3.0	6.0	5.0	5.0					
blCpfjAeFkn	3.0	3.0	3.0	3.0	6.0				
lUpjsrKItz4	6.0	6.0	3.0	8.0					
XE0cIoi-sZ1	3.0	5.0	8.0	3.0					
BN_P4LNiK2	3.0	6.0	6.0						
v4ePDrH91D	3.0	5.0	3.0						
AeTl9sbF-VT	3.0	5.0	3.0	5.0					
uu1GBD9SlLe	6.0	3.0	6.0	5.0					
v8JIQdiN9Sh	5.0	6.0	5.0	5.0					
ZIkHSXzd9O7	5.0	8.0	5.0						
6K2RM6wVqKu	10.0	8.0	3.0						
22z1JIM6mwI	5.0	5.0	3.0	3.0					
96kgRrpnkgS	5.0	5.0	5.0						
Nn-7OXvqmSW	6.0	5.0	3.0	6.0	3.0				
C-xa_D3oTj6	8.0	8.0	8.0	10.0					
yBKkp5LT3FX	6.0	3.0	3.0	5.0					
z2kUV2XQBT2	6.0	6.0	5.0	3.0					
PEgBEB74JjB	8.0	8.0	6.0	8.0					
rWW2WAGjfOi	5.0	3.0	3.0	6.0					
n9iRY8XFfXW	6.0	5.0	5.0						
YgC62m4CY3r	8.0	6.0	6.0	3.0					
cnsHSSLnHVV	6.0	8.0	3.0	8.0					
Y9gIpiWNvtp	3.0	3.0	3.0	3.0					
FkSp8VW8RjH	8.0	6.0	6.0	8.0					
jEV-GgJ6kRO	5.0	6.0	5.0	6.0					
sIoED-yPK9l	6.0	8.0	6.0	3.0	8.0	5.0			
xACeXHo4sf	5.0	5.0	5.0	6.0					
Gg5PaJRQbRw	3.0	5.0	5.0	5.0					
Ki_26lfEmey	5.0	5.0	3.0	8.0					
n-bvaLSCC78	6.0	8.0	6.0	6.0					
3nfMmcditWu	10.0	3.0	1.0						
d77RVuVg-Mf	8.0	3.0	6.0	8.0					
ndYrOsNw_B2	6.0	5.0	3.0	5.0					
3jBXX9Xb1iz	3.0	8.0	6.0	3.0	3.0				
E94ID_k7CTA	6.0	3.0	3.0						
WmvIJJgt8L	5.0	3.0	1.0	3.0					
O7x_ldrlaO7	1.0	3.0	3.0						
2nocgE1m0A	6.0	6.0	8.0						
tlhsswFz9x	3.0	3.0	6.0	3.0					
9ImtNIZ7bYx	6.0	6.0	3.0	8.0					
qpeAhwxTopw	3.0	3.0	3.0	3.0					
M95oDwJXayG	6.0	6.0	5.0	8.0					
WAgXmT8BeRj	6.0	6.0	8.0						
KDhFkA6MQsW	6.0	8.0	6.0	8.0					
xnscpQU6lvh	5.0	5.0	5.0	5.0					
BNsuf5g-JRd	3.0	3.0	5.0						
_E9ibRUQ1iq	5.0	5.0	3.0						
O4fNuE8F51T	3.0	8.0	6.0						
t_OZ5jexnbH	3.0	5.0	3.0						
jBPvRLKP_n_	3.0	5.0	5.0						
AykEgQNPJEK	5.0	3.0	3.0	5.0					
yyygh7OqdCQ	6.0	1.0	6.0	1.0					
zjSeBTEdXp1	5.0	3.0	5.0						
dYFg48Ye6rl	5.0	3.0	3.0	3.0					
bz3MAU-RhnW	5.0	5.0	5.0	8.0	3.0				
f13bbIPM1hG	6.0	3.0	3.0	5.0					
2lbtqs4enl	5.0	5.0	5.0	8.0	3.0				
ib482K6HQod	5.0	3.0	8.0	5.0					
H4xO3doonl-	3.0	6.0	5.0	6.0	5.0				
U7LLhh3VFxH	3.0	5.0	5.0	5.0					
JjEtPDn0eRb	8.0	5.0	6.0						
i2_TvOFmEml	8.0	6.0	6.0	1.0					
sKHqgFOaFXI	6.0	3.0	5.0	6.0					
IUGwUr5_9wY	5.0	5.0	3.0						
mfPEzfKJL4n	3.0	1.0	3.0	3.0	3.0				
LOTGOB5_Xh2	5.0	3.0	8.0	5.0					
OjDkC57x5sz	8.0	6.0	5.0	5.0					
0YYQ_KKsIZ	3.0	3.0	5.0	5.0					
3Bh6sRPKS3J	8.0	5.0	5.0	6.0					
6f47WT-HtuH	5.0	3.0	3.0	5.0					
nP7f5XW4FVa	5.0	3.0	3.0						
y_sZyxuuFh3	5.0	6.0	5.0						
Yt-yM-JbYFO	5.0	6.0	6.0						
fxC7kJYwA_a	5.0	3.0	8.0	5.0					
dRjWsd3gwsm	8.0	6.0	5.0						
9ts90B3xUvP	5.0	3.0	5.0	5.0					
Ojpb1y8jflw	6.0	6.0	8.0	8.0	3.0				
05rBhFU3mLX	3.0	6.0	5.0						
Dvs-a3aymPe	6.0	5.0	8.0	3.0	6.0				
KLrGlNoxzb4	5.0	3.0	5.0	6.0					
PcR6Lir5mxu	5.0	3.0	3.0	3.0					
nI2HmVA0hvt	6.0	5.0	10.0	6.0					
-kzQHkTvyMg	1.0	8.0	3.0	8.0					
NSMlX2F21C7	3.0	5.0	5.0	6.0					
s1KljJpAukm	6.0	6.0	6.0						
SWPFPk9Tm81	5.0	6.0	5.0	3.0					
mb7VM83DkyC	5.0	8.0	6.0	5.0					
3_NvTLGjDKy	5.0	3.0	3.0	8.0					
ZTK3SefE8_Z	6.0	8.0	8.0	8.0					
-AdWUM183OU	5.0	5.0	6.0	3.0	5.0				
hTCBqt7pgxf	3.0	5.0	3.0	6.0					
arg1dQSS6Mh	3.0	5.0	3.0						
Bd7GueaTxUz	8.0	8.0	5.0	8.0					
0jxPyVWmiiF	5.0	8.0	8.0	8.0					
j83rZLZgYBv	5.0	5.0	5.0	5.0	3.0				
jotL-ImpbF	3.0	3.0	5.0	3.0					
zOHQGKO3WGY	5.0	3.0	5.0	5.0					
HiuupcGa-0g	8.0	6.0	3.0	3.0					
9AuIMiZhkL2	6.0	5.0	5.0	5.0					
sO1QiAftQFv	6.0	6.0	6.0	5.0					
NhR0jUSuelq	6.0	5.0	3.0	3.0					
xjxUjHa_Wpa	6.0	8.0	5.0	5.0					
_CDixzkzeyb	8.0	6.0	8.0	8.0					
NgEuFT-SIgI	3.0	3.0	5.0	5.0					
Q-WfHzmiG9m	3.0	6.0	6.0	5.0					
55Eet8WGJTv	3.0	5.0	5.0						
3lge0p5o-M-	10.0	8.0	5.0	8.0					
uagC-X9XMi8	6.0	3.0	6.0	6.0					
u9sFrzSBRK8	5.0	3.0	3.0	5.0					
_QLsH8gatwx	6.0	8.0	6.0						
akk2jh4nMN7	6.0	5.0	3.0						
2nLeOOfAjK	8.0	5.0	5.0	8.0					
7frgl8pKJpY	6.0	3.0	3.0	5.0					
A6MliD2e5Xp	5.0	6.0	3.0	3.0					
WyXH_H0Pdtv	3.0	8.0	3.0						
9_pgtXEB652	3.0	5.0	5.0	3.0					
ymFhZxw70uz	8.0	8.0	5.0						
LGkmUauBUL	3.0	6.0	8.0	5.0					
fKuGCzLoje	5.0	3.0	6.0	3.0					
TXH64IwWgS	3.0	3.0	6.0	3.0					
ytLA65K3xJ	5.0	1.0	3.0						
_bP-uQzQ1T	3.0	5.0	5.0	3.0					
1-B8dz847_	3.0	6.0	6.0						
4JoV9g5R1M	5.0	5.0	3.0	5.0					
v61jhmI2zz	5.0	6.0	6.0	3.0					
zaEiQ2dgLv	5.0	6.0	3.0	3.0					
F5uYcwABMu	5.0	6.0	3.0	5.0					
-XC_lMynIT	6.0	3.0	6.0	5.0					
cwf7nnoK5o	6.0	5.0	3.0	8.0					
lRdhvzMpVYV	5.0	6.0	6.0	8.0					
7L2mgi0TNEP	3.0	5.0	5.0	8.0	6.0				
w4eQcMZsJa	5.0	6.0	8.0						
WFBksaezAs	8.0	5.0	5.0	8.0	5.0				
cKAhbE-woN	3.0	5.0	3.0	5.0					
rFQfjDC9Mt	6.0	3.0	6.0	6.0					
rPqxwpEm7M	5.0	6.0	3.0	8.0					
pfuqQQCB34	8.0	6.0	5.0	1.0	5.0				
kzqRIEHBgH	5.0	3.0	5.0	6.0					
4RwkbKZhGV	3.0	5.0	6.0	3.0					
O8EK-eWjUm	3.0	5.0	6.0	6.0					
3vOtC1t1kF	5.0	5.0	5.0	3.0	6.0				
3eQEil044E	5.0	5.0	5.0	5.0					
yCtxVkTaXg	5.0	3.0	6.0	6.0					
tF_iDkYA_Z5	6.0	5.0	5.0	3.0	6.0				
gPgI6mStqTc									
BGvOEUEMBzE	5.0	3.0	8.0						
btmflCmNxDl	6.0	6.0	5.0	1.0					
Sc3Ylriwp4	6.0	5.0	3.0	5.0	8.0				
9KmnrUpU2DG	3.0	6.0	3.0						
m1oqEOAozQU	10.0	8.0	8.0	8.0					
kv6N5B_5gx	3.0	3.0	3.0	3.0					
Nk2pDtuhTq	6.0	8.0	6.0	6.0					
UgLKEBoE3QP	5.0	5.0	6.0	3.0					
AGLG_ncNp0X	1.0	3.0	3.0						
aGkxJtOxKx	3.0	6.0	5.0						
sQ0TzsZTUn	5.0	3.0	5.0						
HBLr-G1Zpn	3.0	5.0	5.0						
5iqzNK-Qeb	3.0	6.0	5.0	8.0					
qr0EbR8lH5	5.0	5.0	3.0	5.0					
gaIMkuIFwCG	8.0	1.0	5.0	6.0					
e9-w5aLkZM	3.0	6.0	5.0	3.0					
6RWJe6lPbQ	6.0	5.0	3.0						
kcemndN1Tw	3.0	6.0	3.0	3.0					
e1WfacHtbj	5.0	5.0	3.0	6.0					
cRxYWKiTan									
e20T84suZx	5.0	3.0	5.0	1.0					
l4f-zJqY2s	5.0	5.0	6.0						
snjmwYRuqh	1.0	3.0	5.0	3.0					
4PJUBT9f2Ol	6.0	8.0	6.0	5.0					
Ubc74gTVo3	8.0	8.0	5.0						
JTGimap_-F	6.0	8.0	6.0	5.0					
XtRJsuVsLU	3.0	5.0	6.0	3.0					
6OxI4WqGr6	6.0	3.0	5.0						
UROBiQEOLP	5.0	8.0	5.0						
94WEPuo8D_a	6.0	6.0	5.0	6.0					
lNQAXpf7rGu	3.0	3.0	5.0						
ezgCdnzApo	10.0	3.0	3.0						
EJPWfoJRba	5.0	6.0	3.0	6.0					
VgCqZL_N0a	5.0	5.0	6.0	5.0					
MQ2IvNeZJD	1.0	3.0	6.0	8.0					
4oYUGeGBPm	8.0	5.0	6.0	5.0					
09hVcSDkea	5.0	5.0	6.0	8.0	5.0	6.0			
sd90a2ytrt	3.0	5.0	6.0						
8E5Yazboyh	6.0	6.0	8.0	5.0	6.0	6.0			
iV0r9898C-	6.0	3.0	5.0	5.0					
EA6YF_qwVe	5.0	3.0	5.0	3.0	8.0	5.0			
UrEwJebCxk	6.0	6.0	6.0						
0uRm1YmFTu	6.0	5.0	5.0	5.0					
iZ3Qo_akPA	6.0	5.0	5.0						
ivwZO-HnzG_	3.0	8.0	6.0	8.0					
_p6enPE4Xa	3.0	5.0	5.0	3.0					
g2oB_k-18b	5.0	8.0	6.0	5.0					
hT4qiZK0Iv	5.0	3.0	5.0	6.0					
r6a21wSch9p	6.0	5.0	3.0						
o8xdgmwCP8l	8.0	6.0	3.0	5.0					
UvlCVoLV1i	3.0	3.0	3.0						
-vKlt84fHs	6.0	3.0	8.0	5.0					
IVE5g1af87	6.0	5.0	5.0	6.0					
Z7d-t6wbNy	3.0	5.0	1.0						
7ks5PS09q1	5.0	3.0	3.0	5.0					
qPI2SzRjA3	5.0	6.0	3.0						
6KYPBGeYxv	5.0	3.0	3.0						
Y3McfgrhX5	3.0	5.0	5.0	1.0					
4vfv4GDG6G	6.0	5.0	5.0						
ykql_wKavL	3.0	3.0	6.0						
5-3YJbVPp6m	1.0	8.0	6.0	5.0					
Ur_qORZ6-9R	3.0	3.0	6.0	5.0	3.0				
AwWaBXLIJE	5.0	6.0	5.0	6.0					
_G7dzxxSKM	3.0	3.0	3.0						
sP0p5S-gZ2	3.0	6.0	3.0	3.0					
DL8dTTvCpU	3.0	5.0	5.0	5.0	6.0				
a30kyHbuXfI	5.0	6.0	3.0	6.0					
BMsqS_XALQU	3.0	5.0	3.0	3.0					
tkwP32nsEq	8.0	6.0	8.0	5.0					
EpvL_FaLtw	3.0	5.0	5.0	3.0					
zQWqV2tzDv									
dfDv0WU853R	5.0	6.0	5.0	8.0					
CGBCTp2M6lA	8.0	3.0	6.0						
13rQhx37o3u	3.0	5.0	5.0	3.0					
RVgssxlEVfl	5.0	3.0	5.0						
5m_3whfo483	3.0	5.0	6.0	5.0					
P44WPn1_aJV	6.0	6.0	3.0	6.0					
g9VAye0eIKO	6.0	3.0	5.0						
PXRN-uxHoIE	6.0	3.0	5.0	8.0					
G1H4NSATlr	5.0	8.0	8.0	3.0	8.0				
DWn1TEb2fK	8.0	5.0	6.0						
4gUIeq2lyM	3.0	3.0	6.0	6.0					
kJWcI39kXY	6.0	5.0	5.0	6.0					
pYC3W83uwm	3.0	5.0	5.0	6.0					
xZD10GhCvM	8.0	3.0	6.0						
gsU2MKneFy	5.0	3.0	5.0	3.0					
lc8asG5NwF	8.0	3.0	3.0						
xWFguIF_hG	5.0	5.0	5.0						
amyZRbMrUA	5.0	3.0	8.0	8.0					
sbS10BCtc7	6.0	5.0	6.0	6.0					
dSYkYNNZkV	5.0	6.0	8.0	5.0					
5s2v_0F7MG	5.0	6.0	5.0	5.0					
0tiMn18oNd	3.0	3.0	6.0	3.0					
ltWade-cpK	5.0	5.0	5.0	8.0					
9irBKvxsw9	3.0	6.0	5.0	6.0					
JXkz3zm8gJ	5.0	5.0	8.0	5.0					
BeI1fdNH_X	5.0	6.0	3.0	6.0					
CtR4H2enl90	8.0	3.0	3.0	5.0					
hlsu-HrU7ON	5.0	5.0	3.0	8.0					
1FVv8PS8LYW	5.0	3.0	5.0	5.0					
_-FN9mJsgg	5.0	3.0	6.0	8.0					
xeg2fW5E2l3	6.0	5.0	8.0	5.0	5.0	3.0	8.0		
zH9GcZ3ZGXu	5.0	5.0	3.0	3.0					
ItUvrU0dQpC	3.0	3.0	3.0	3.0					
xQAjSr64PTc	5.0	6.0	6.0	5.0					
dqITIpZ5Z4b	8.0	8.0	6.0						
lj1Eb1OPeNw	8.0	5.0	3.0						
7d-g8KozkiE	5.0	6.0	8.0						
b0UksKFcTOL	6.0	5.0	5.0						
TtMJJWG_J1j	5.0	8.0	5.0	3.0					
O0sS_cujvV0	6.0	5.0	5.0	6.0					
inU2quhGdNU	6.0	6.0	3.0	8.0					
QzbKH8nNq_V	5.0	3.0	8.0	5.0					
9sPDt0z3oL4	3.0	6.0	6.0						
yvF7mAuWv3z	5.0	5.0	3.0	6.0					
XGHRFuJ_ue-	6.0	5.0	6.0	5.0	3.0				
P8DHF1Y_dph	3.0	6.0	5.0	8.0					
8U4joMeLRF	5.0	6.0	5.0	6.0					
idY99Ugd5ek	3.0	1.0	6.0	1.0					
FwlV6h4KxVE	5.0	6.0	6.0						
UiaUEICawgw	6.0	6.0	5.0						
OxNQXyZK-K8	8.0	6.0	5.0	6.0					
uwBUzlm0GS	5.0	3.0	1.0						
tZmqS73_07	8.0	6.0	5.0						
N5fNFLO_MyD	3.0	3.0	3.0						
v8Mi8KU6056	6.0	8.0	3.0	5.0	5.0				
_2bDpAtr7PI	8.0	5.0	8.0	6.0					
1ndyt02WPo	3.0	3.0	3.0	3.0					
o3yygm3lnzS	6.0	10.0	8.0	6.0					
TkSRbrUjQf3	3.0	6.0	3.0	5.0					
lbzA07xjED	3.0	5.0	6.0	5.0					
51GXyzOKOp	6.0	8.0	6.0	6.0					
lV0fWRDJwR	3.0	5.0	5.0	5.0					
zt53IDUR1U	6.0	8.0	6.0						
pBaSwBkHBE	3.0	5.0	6.0						
ZPtEyovpo6	8.0	8.0	3.0	3.0					
jh1nCir1R3d	6.0	3.0	6.0	5.0					
CUOaVn6mYEj	6.0	5.0	8.0	6.0					
rUxKM6u8WER	6.0	5.0	5.0	5.0	5.0				
u89Eq-_3oE4	5.0	6.0	8.0	3.0					
nUsP9lFADUF	6.0	6.0	8.0	5.0					
NO0ThzteQdI	6.0	6.0	6.0	3.0					
-59_mb1lOf4	3.0	3.0	3.0	3.0					
9X-hgLDLYkQ	3.0	6.0	6.0	8.0					
bBpT6dEjeRG	6.0	5.0	8.0						
aqP3WFwMPbe	5.0	5.0	5.0						
QHiuyzE69Bx	5.0	5.0	3.0						
BsxMeLGAmU	5.0	5.0	3.0						
1UbNwQC89a	6.0	5.0	6.0	6.0	3.0				
QwKvL6wC8Yi	5.0	5.0	6.0	5.0					
frwz3TheDeH	5.0	3.0	3.0	3.0					
JX1OCjfABRj	6.0	5.0	3.0						
Iki4ufHeEGN	5.0	3.0	5.0						
cIFtriyX6on									
OM7doLjQbOQ	5.0	8.0	3.0	6.0					
x0BPR9iXc1	6.0	5.0	3.0						
iP77_axu0h3	6.0	5.0	3.0	5.0	6.0				
gUZWOE42l6Q	5.0	5.0	5.0	8.0	5.0				
fGm87trHel_	5.0	6.0	5.0	6.0					
yFuHxmSwGus	3.0	5.0	3.0	3.0					
C9sU3Tnnki8	6.0	5.0	6.0						
vT2OIobt3pQ	5.0	3.0	5.0						
79xEHFvjx9p	3.0	1.0	3.0	1.0					
VGI9dSmTgPF	5.0	6.0	5.0	6.0					
K8oz8DyuJD	5.0	6.0	5.0						
GUSf17i8RMZ	6.0	6.0	6.0						
XFSCKELP3bp	8.0	6.0	8.0	3.0					
AO8F51yRk67	8.0	3.0	8.0	3.0					
OhUAblg27z	8.0	5.0	5.0	6.0					
1PL1NIMMrw	10.0	6.0	6.0	5.0					
QVcDQJdFTG	5.0	6.0	8.0	5.0					
oWjudQ3w2y	6.0	5.0	3.0						
Hq16Jk2bVlp	5.0	8.0	5.0						
zNQ0IywxSuU	3.0	1.0	1.0						
a_yFkJ4-uEK	5.0	5.0	5.0	6.0	3.0				
SEfxlDwL7fR	6.0	6.0	3.0	3.0					
pgU3k7QXuz0	5.0	3.0	8.0	6.0					
SXZr8aDKia	8.0	5.0	5.0	8.0					
E3ip6qBLF7	6.0	5.0	6.0	8.0					
zgWbA-AecP	3.0	5.0	3.0	6.0					
9xlU4lhri9	5.0	5.0	5.0						
44GCcwJ5X2	1.0	5.0	3.0	1.0					
N-S6pJrlkK	6.0	8.0	5.0	3.0					
9wx-QXt-JaN	3.0	5.0	5.0	3.0					
JwUmXwqXhr	5.0	5.0	5.0	6.0					
917v6o8fO7	5.0	5.0	6.0						
FKXVK9dyMM	8.0	5.0	8.0	5.0					
9dFQcu9vmX	6.0	5.0	6.0						
HgQR0mXQ1_a	6.0	6.0	5.0	6.0					
zJXg_Wmob03	6.0	8.0	6.0						
XIzO8zr-WbM	6.0	6.0	6.0	3.0					
YDJRFWBMNby	6.0	3.0	5.0						
gLl0fZQo6Vu	6.0	5.0	3.0	5.0	8.0				
HnSceSzlfrY	5.0	6.0	5.0	5.0					
hQ4K9Bf4G2B	8.0	5.0	3.0						
h5z_RaWLdG1	5.0	6.0	5.0						
NTTc8wZktaT	3.0	3.0	3.0						
PxwqKdOshWI	5.0	3.0	8.0						
WW7BJ15ivoo	5.0	5.0	3.0	3.0					
gnULZPMCPz	5.0	6.0	3.0						
c7rM7F7jQjN	8.0	8.0	3.0	5.0					
lUr4FoC1wCx	3.0	5.0	5.0						
uFWSIObdx5H	3.0	3.0	6.0	3.0					
h3vfP9ASoXEK	6.0	3.0	8.0	6.0					
o0LFPcoFKnr	8.0	6.0	8.0						
tQG-o3SeipT	6.0	8.0	5.0						
p8ZiYjVPk8g	3.0	1.0	1.0	3.0					
jlAjNL8z5cs	8.0	6.0	6.0	5.0					
gEvzRWqFoCO	6.0	5.0	6.0	6.0					
j9m-mVnndbm	5.0	6.0	5.0	5.0	5.0				
H-VlwsYvVi	5.0	5.0	6.0	5.0					
tCPheuUFBC	1.0	1.0	5.0						
0bLE93R9d0O	6.0	5.0	5.0	5.0					
YCMKCwN4PQw	8.0	8.0	3.0						
sKD1LojqWYR	5.0	5.0	6.0	6.0					
4D4TSJE6-K	6.0	5.0	5.0	6.0					
3yJ-hcJBqe	6.0	6.0	6.0	5.0					
w0QXrZ3N-s	6.0	5.0	6.0						
COZDy0WYGg	6.0	8.0	6.0						
0VhwJYrZew	6.0	5.0	5.0	8.0	6.0				
5HLoTvVGDe	6.0	10.0	5.0	5.0					
wFOGJB88Y5	5.0	6.0	3.0						
1bLT3dGNS0	5.0	6.0	5.0						
6Fq1-57gff	8.0	6.0	3.0	8.0					
